0,0,0,0,0,0,0
0.3073914699823602,0.915418940884257,0.1282157820925549,0.14386589594636134,0.8516683714504134,0.2937559008142142,0.7399874927089848,1
0.5542678562346175,0.9140818480432997,0.7801503492890725,0.862091777672947,0.5379213612592479,0.6193095472151534,0.23902039771526484,0
0.8221516510163569,0.8322518862298702,0.05437598366093821,0.3694215119760751,0.018344196044892458,0.5022616981425744,0.15473533809403095,0
0.6275647276687932,0.7630880973148336,0.06338062288148405,0.7586913428087634,0.5808182845583647,0.432170579315723,0.9905055530757537,0
0.04537020973540895,0.7967692390262376,0.7437417219724702,0.39691983422220845,0.6377150796490687,0.011716175758873515,0.4728480241380808,0
0.00674629783391012,0.4804906264132536,0.9374759893565878,0.24771749416463407,0.6802992031419163,0.28933558359074907,0.975846992862697,0
0.519089158387852,0.6937058835196398,0.04834873338419221,0.5529405492668633,0.7283574018744228,0.302393493512072,0.8022661754851561,1
0.49740863521872314,0.3751058584727933,0.647115555636075,0.17346175992077284,0.8100617599208877,0.10574340821788042,0.8031627454550102,1
0.530475867337995,0.18580810860143104,0.2683591471072667,0.4621796382820301,0.08095970921874618,0.17448202895683262,0.4012793824689901,0
0.6768676415928511,0.43079429125099067,0.0908980914808104,0.11713729757430236,0.8948762596349381,0.4266611114608464,0.8184545890665604,0
0.41803890285411893,0.5276382537272006,0.3388059120068908,0.6074560154229041,0.6303266239476383,0.4765474948700016,0.47138876864793433,0
0.1764031197508822,0.7715373607058069,0.2897019141721967,0.9342412963881641,0.4469406681340019,0.05909357435687057,0.47027996325172794,0
0.4333945244912921,0.669135338686962,0.34399588987054697,0.2028079040748788,0.7173041841862466,0.06134568753957714,0.7722763263011386,1
0.41090825014974564,0.8386143629936437,0.8542778796741364,0.3370775275700779,0.1839963275167369,0.314626233873188,0.6045730713566255,0
0.2767668682066705,0.16954934145272704,0.3772551543771856,0.27758115926355265,0.697123884161843,0.1808899586859536,0.48438125129750775,0
0.32256356538544684,0.26337600430898667,0.11730794076687534,0.9129010823979453,0.8309813340489103,0.13578165939924414,0.7840718647886082,0
0.3277805781676357,0.6391729090750657,0.6803825361608484,0.4806992247668226,0.8338032805919656,0.7484735212206082,0.7850386732416682,0
0.6830586978263449,0.05793252905545787,0.44595373746027345,0.9819408048069428,0.7348979322078916,0.520989117331433,0.7420535104776755,0
0.22498564106953822,0.7114513895013257,0.9579093718870244,0.6501931423510863,0.9573876179998916,0.9708580829363701,0.5380354272905105,0
0.4321665106273884,0.7883207369237035,0.05497080421746259,0.00858459440594328,0.7719229339116607,0.07799472167492882,0.8633741305135959,1
0.02635191103104295,0.4899628817044067,0.11850838975747802,0.015395858480551472,0.4060574452312702,0.8115479606630485,0.6766840769611947,0
0.47812087757078725,0.7709051449493608,0.5235716059081799,0.7864549075661666,0.12809613947853937,0.631203916254229,0.4180158649673842,0
0.6563636149283105,0.0707937183615106,0.4885978730517775,0.4691998810831124,0.3447857648474302,0.6082142680593822,0.5363173941274663,0
0.22292580946371987,0.07630223796376878,0.3744937419265967,0.44092035940662766,0.7468110590869431,0.09077411447481165,0.7811459764031063,0
